question_id,year,exam_name,paper,section,question_number,marks,language,original_question_text,page_number,source_pdf_name,subject_id,subject_name,subject_confidence,classification_method,classification_reason,review_required,secondary_subject,secondary_subject_confidence
BPSC-Q-000352,2026,71st BPSC Mains,Geography Optional,,22,,English,Which of the following iś most împortant cause of loss of biodiversity? (A) Co-extinctions (B) Alien species invasion (D) Over exploitation Which of the following statements with reference to Humus is/are correct?,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000353,2026,71st BPSC Mains,Geography Optional,,1,,English,C) Loss of habitat and fragmetation,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000354,2026,71st BPSC Mains,Geography Optional,,2,,English,Humus undergoes decomposition at very fast rate. (A) Only 1 Humus is very easily degraded by microbial action. (B) Only 2 er Both l and 2 (D) Neither I nor 2,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000355,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000356,2026,71st BPSC Mains,Geography Optional,,23,,English,Which of the following is/are a fecondary consumer in an ecosystem? 2 Bird Grasshoppe,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000357,2026,71st BPSC Mains,Geography Optional,,3,,English,Cow s Only 1 (B) 1 and 2 (C) 2 and 3 (D) Only 3 GA-113,7,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000358,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,8,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000359,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,8,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000360,2026,71st BPSC Mains,Geography Optional,,3,,English,"(A) (B) aI (D) 1 sr 2 (C) 2 sik 3 3 (y Êq-rgafa) (afRrfa) sfraUA (A): yeių IR-4aI 3dl{-JGG HRUT (R): (A) (A) r (R) İ Ha tt (R), (A) á (B) (A) sîr (R) iHậž fehng (R), (A) Æ (C) (A)HU fahr (R) TTHI (D) (A)TA, fg(R) Hra?I 52/GA/CCM-2026-13-A 9 (A) H8-rga (B) 1",8,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000361,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) (B) 1 faeyit yvfaui ht 3A1G6HUT 2 faufeaàIII (C) 1 i 2ai,8,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000362,2026,71st BPSC Mains,Geography Optional,,3,,English,al (D) alaa2 (A) haH 2 (B) 1 3n 2 (C) 2 33 (D) a3 GA-113 [P.T.O.,8,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000363,2026,71st BPSC Mains,Geography Optional,,24,,English,How many of the four pairs given below are A corTectly matched? (COP Conference) COP-27 COP-28 COP-29 COP-30 e) (A) One pair is corectly matched (Host City) - Dubai .-Sharm el- Shęikh Two pairšarečorrectly matched (D) Four pairs are corectly matched Codes: - Baku Three pairs arë correctly matched,9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000364,2026,71st BPSC Mains,Geography Optional,,25,,English,"Given below are two statements, one 1S labelled as Assertioň (A) and the other as Reason (R): - Belem Assertion (A): Pyramid ofbiomass in sea is generally inverted. Reason (R): The biomass of fishes far exceeds that ofphytoplankton. Select the correct answer using the codes given below: (A) B) (A) Both (A) and (R) are true and (R) is the correct explanation of (A) (B) Both (A) and (R) are true but (R) is not the coregt explanation of (A) (C) (A)is truề but (R) is false D (AJis falşe but (R) is třuē Alfred Hetner",9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000365,2026,71st BPSC Mains,Geography Optional,,26,,English,Who among the following was not a Regional Geographer? (C) Carl Ritter 52/GA/CCM-2026-13-A Alexander vonHumboldt (D) Ferdinand vonRichthofen 10,9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000366,2026,71st BPSC Mains,Geography Optional,,27,,English,Which of the following statements with reference to 'Behavioural Geography' islare correct?,9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000367,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000368,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) B) (C) (D),9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000369,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000370,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000371,2026,71st BPSC Mains,Geography Optional,,3,,English,(B),9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000372,2026,71st BPSC Mains,Geography Optional,,28,,English,"Which of the following books were written by(Friedrich Ratzel? (C) (D) Behavioural geography does not recognise man as rational person, Gap between theory and practice was seen as a deficiency in Behavioural Geography. Only 1 Only 2 AY Only 1. Both 1 and 2 Neither 1 nor 2 (A) B) Anthropogeographie Political Geography (C) Realm ofNature 1and 2",9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000373,2026,71st BPSC Mains,Geography Optional,,29,,English,Howmany of the four pairs given below are correctly matched? 2 and 3 (Geographer) Only3 Emmanuel DeMartonne Halford J. Mackinder Oscar Peschel V.V Dokuchaiey (Country) France Britain Genany GA-113 Russia One pair is correctly matched Two pairs are correctly matched Three pairs are correctly matched (D) Four pairs are correctly matched,9,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000374,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,,10,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000375,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,10,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000376,2026,71st BPSC Mains,Geography Optional,,3,7,English,(A) (B) hT 2 1 tt 2 a-7 (D) haÍ a 1a2 1 in 2 (C) 2 3t 3 (D) hM3 (gtertn) GA-113 () [P.T.O.,10,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000377,2026,71st BPSC Mains,Geography Optional,,30,,English,"Given below are two statements, one 1S labelled as Assertion (Aand the other as Reason (R): Assertion (A): The diffusion of quantitative techniqůes in the 1960s helped gçagraphers develop more refined theories and models. Reason (R): Select the correct answer using the codes given below: Codes: LA) Both (A) and (R)arettue and (R is the correct explanatioRof (A) B) Quantitative techniques are besedon empiriçal observations and allow large amounts of data to be reduced to manageable factors for analysis. Both (A) and (R)are tue but (R) is not the correct explamatjon of (A) (C) (A) is true but (R) is false (D) (A) is false but (R) is true",11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000378,2026,71st BPSC Mains,Geography Optional,,31,12,English,Cephalic Index' is related to which of the following with reference tohuman race? (A) Hair (B) Height Y Head (D) Hemoglobin 52/GA/CCM-2026-13-A 1002 12,11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000379,2026,71st BPSC Mains,Geography Optional,,32,,Unknown,,11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000380,2026,71st BPSC Mains,Geography Optional,,33,,Unknown,,11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000381,2026,71st BPSC Mains,Geography Optional,,34,,English,Which of the following statements with reference to'Australoids' is/are correct? 1,11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000382,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) (B) e (D) 1,11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000383,2026,71st BPSC Mains,Geography Optional,,2,,Unknown,,11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000384,2026,71st BPSC Mains,Geography Optional,,3,,English,(A) (B) Which of the following belong to the /Mongoloid race?) L) They are a mixture of Negroids and Dravidians. They are concentrated in parts of Northern and Western parts of Australia Onlyl Only 2 Both l and 2 Neither 1 nor 2 (B) Ainu (C) Alpine American Indian/Red Indian Only 1 1 and 2 2 and 3 How many of the four pairs given below are correctly matched? Only 3 (World Human Population) 1 bilion 2billion 3billion 4 billion - (Year) 1850 1900 (A) One pair is correctly matched GA-113 1950 1975 Two pairs are correctly matched Three pairs are correctly matched .D) Four pairs are correctly matched,11,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000385,2026,71st BPSC Mains,Geography Optional,,31,,English,"tt ARUI (R) BI T: afeR (A): 1960 TESH AIHEA Tefi ARUT (R): (A) (A) sir (R) i HU sÂr (R), (A) A (B) (A) tr (R) i H fang (R), (A) A (C) (A) Hafahm (R) TeQI (D) (A)TR, farg (R) HI fALfefeihàHafera a? (A) aT (B) sa (C) fer (D) eifaa 52/GA/CCM-2026-13-A 13",12,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000386,2026,71st BPSC Mains,Geography Optional,,32,,Unknown,1,12,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000387,2026,71st BPSC Mains,Geography Optional,,2,,English,(A) haaJ (B) had 2 (C) (D) 1 2,12,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000388,2026,71st BPSC Mains,Geography Optional,,3,,English,"(A) ar (B) 2 0D2773dGZ IVI"" 1R 2 a-i (C) 29t3 1 3Ra t Iaá2 (D) 3 2 3G 3 3ra 4 3ra (B) yg gafern GA-113 (as) 1850 1900 1950 1975 (P.T.O.",12,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000389,2026,71st BPSC Mains,Geography Optional,,35,,English,"Given below are two statements, one is labelled as Assertion (A) and the other as Reason (R): Assertion (A): Algerian guest workers Reason (R): Codes: Select the correct answer using the codes given below: (A) Both (A) and (R) are true and (R) is the corectèxplanation of(A) moving to France represent an example of migration cặused bypull factors> (B) Both (A) and (R) are true but (R) is not the corfect explanation of (A) Pull factors attract people to anewlocation because they offer better economic opportunities and improved living conditions. (C) (A) is true but (R) is false (D) (A)is false but (R) is true ) Cyprus",13,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000390,2026,71st BPSC Mains,Geography Optional,,36,7,English,") The city of Córdoba, which flourished around 1000 AD, is locątedin whích present-day country? (B) Greece (C) Morocco (D) Spain 1002 7 52/GA/CCIM-2026-13-A 14",13,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000391,2026,71st BPSC Mains,Geography Optional,,37,,English,Which of the following statements with reference to 'Urban share in total world population' is/are correct? 1,13,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000392,2026,71st BPSC Mains,Geography Optional,,2,,English,(B) (C) A) (D),13,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
BPSC-Q-000393,2026,71st BPSC Mains,Geography Optional,,1,,Unknown,2,13,Geography Optional_71st BPSC Mains.pdf,BPSC-SUB-09,Geography (Optional Specialization),0.99,two_pass_taxonomy_v1,Question originates directly from BPSC Geography Optional examination paper.,False,,
